chain,block,txn,pending,sender,level,profit,reason,related_ids,feedback,ts
1,14388133,0xab68a094133eca14b3e43baa5fafce638bdf3f11fea2db1a8a3bf4cf1acb3100,FALSE,0x46796a42be4184337d98f691d8fe2202f9347b23,3,1563.68675 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[167,344],""Extra"":{""Depositor"":""0x74b3691ebc3fb083e36065a1986d6c490b13e95a"",""Pool"":""0x030ba81f1c18d280636f32af80b9aad02cf0854e""}}]}","{167,344}",TRUE,28:31.4
1,14390497,0xec37493c19f525201ade01157d60c249d2f933fde521615b8f9b105c10dc6f71,FALSE,0x57e67001512ed19bae44b32720abfadb789012e7,3,127.8888174 ETH,"{""IsTornadoFunded"":false,""IsProfit"":false,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[20],""Extra"":{""Address"":""0x426fcd99f7f859afe943d5d3c0dab33485856987"",""Profit"":""127.8888174"",""Sig"":""0x490e6cbc""}}]}",{20},TRUE,36:51.4
1,14394871,0xd7348a21d5b01ccf4c44965831b00affa9fc55e9c83cdeb2971fda3fb3404d59,FALSE,0x701c80b9ff586e1e596dff657d24fa563ad96a6d,3,787.125097 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[1,1],""Extra"":{""Pool"":""0x2057cfb9fd11837d61b294d514c5bd03e5e7189a"",""Token0"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"",""Token1"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2""}}]}","{1,1}",TRUE,52:23.0
1,14410958,0xb57385ce9f3b423fee2c02f074dab3aa09f6e418180059669e76ec2555536b74,FALSE,0x23ffced28621fbbb29bf671eaf2cf57944985834,3,1568.538011 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""Multicall"",""Ids"":[0],""Extra"":{""Address"":""0x904b6d98efaa8eed1ea282271f891e9f76618fff"",""Profit"":""1568.538011"",""Sig"":""0x949e7d25""}}]}",{0},TRUE,48:52.8
1,14465382,0x613b2de3bb9043884a219296eeb1ada8c47b5a0262b9c68ca06ffd2de3a5d9f5,FALSE,0xef967ece5322c0d7d26dab41778acb55ce5bd58b,4,6658.979625 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[11],""Extra"":{""Address"":""0xef967ece5322c0d7d26dab41778acb55ce5bd58b"",""Profit"":""6658.979625"",""Sig"":""0x10d1e85c""}}]}",{11},TRUE,00:34.6
1,14465427,0x19b10c6d38f0b911fdc0e722d681a70a56699d70559eefef3d4d6fe88276c813,FALSE,0xef967ece5322c0d7d26dab41778acb55ce5bd58b,4,3119.553382 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[8],""Extra"":{""Address"":""0xef967ece5322c0d7d26dab41778acb55ce5bd58b"",""Profit"":""3119.553382"",""Sig"":""0x10d1e85c""}}]}",{8},TRUE,00:49.5
1,14501970,0xb1eafc7b040e7f03b2cace159757475c425f49ad3bd34b7a0dc06d260d025beb,FALSE,0x73f7092510e44915cb177684db7b1f101aeecb8d,3,6266.162863 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[40],""Extra"":{""Address"":""0xef6e90098e54aa0cbb26c5cc68e040a59fad8758"",""Profit"":""6266.162863"",""Sig"":""0x5c38449e""}}]}",{40},TRUE,10:31.8
1,14502234,0xad5300d08b306fd4bfa36bde66b60b70893268fb9a46f45ac66abd9026258494,FALSE,0x73f7092510e44915cb177684db7b1f101aeecb8d,3,3894.169941 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[41],""Extra"":{""Address"":""0x030d1cad9f917cab7356b6a266f8ea0b31093ae1"",""Profit"":""626.1373547"",""Sig"":""0x5c38449e""}}]}",{41},TRUE,11:20.8
1,14506757,0x2df3d7ca552931219567732f0ae6a9c65bde9635e6627578ee716345c48e00b8,FALSE,0x59e5c0ba3008e85f0ca59586ebc399bc1f47a42b,3,602.1832197 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[253,57],""Extra"":{""Depositor"":""0xba794fb8f64caedba76f592468bdfae5147a6de0"",""Pool"":""0x8798249c2e607446efb7ad49ec89dd1865ff4272""}}]}","{253,57}",TRUE,27:26.7
1,14530635,0xa2d4a0f76c4b54880e581b11407860bc8fe3ff3b7478530e412fb1f2c9cd0477,FALSE,0x59e5c0ba3008e85f0ca59586ebc399bc1f47a42b,3,8656.126316 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[65,23],""Extra"":{""Depositor"":""0x020edc614187f9937a1efeee007656c6356fb13a"",""Pool"":""0x48759f220ed983db51fa7a8c0d2aab8f3ce4166a""}}]}","{65,23}",TRUE,53:33.8
1,14532429,0xbcca998400d5d19d6e35be29287c2cc0898db55575080011f09787ae7e0d49f5,FALSE,0x73f7092510e44915cb177684db7b1f101aeecb8d,3,4050.967167 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[40],""Extra"":{""Address"":""0xef6e90098e54aa0cbb26c5cc68e040a59fad8758"",""Profit"":""4050.967167"",""Sig"":""0x5c38449e""}}]}",{40},TRUE,59:58.6
1,14537789,0xfa686619bd8d009485bf38c2935bbd624f42d37c572f9edd4ddc706e68a28e28,FALSE,0x73f7092510e44915cb177684db7b1f101aeecb8d,3,5999.752601 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[40],""Extra"":{""Address"":""0xef6e90098e54aa0cbb26c5cc68e040a59fad8758"",""Profit"":""5999.752601"",""Sig"":""0x5c38449e""}}]}",{40},TRUE,19:24.4
1,14538647,0xfb545555dd761d0cdd1f6ecd016b9625b576c826b264baba30c9077a38d9c59c,FALSE,0x163adc0485ba132819e9fca6e354da56d0f93f1b,4,86.32065238 ETH,"{""IsTornadoFunded"":false,""IsProfit"":false,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""Multicall"",""Ids"":[0],""Extra"":{""Address"":""0x8a480f13fa45b74213803475657e234073292110"",""Profit"":""86.32065238"",""Sig"":""0x6aa22091""}}]}",{0},TRUE,22:45.0
1,14538695,0xc1b87ea21e3e96efbf2f5f0e7a988dbf472308e1af4009f7f342fb37d5901361,FALSE,0x163adc0485ba132819e9fca6e354da56d0f93f1b,4,80.9373064 ETH,"{""IsTornadoFunded"":false,""IsProfit"":false,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""Multicall"",""Ids"":[0],""Extra"":{""Address"":""0x8a480f13fa45b74213803475657e234073292110"",""Profit"":""80.9373064"",""Sig"":""0x6aa22091""}}]}",{0},TRUE,22:57.5
1,14542534,0x60140b83555635a7b622d306b248d90f9945e412b9792dc19586a820414a2c6a,FALSE,0x73f7092510e44915cb177684db7b1f101aeecb8d,3,3754.616008 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[40],""Extra"":{""Address"":""0xef6e90098e54aa0cbb26c5cc68e040a59fad8758"",""Profit"":""3754.616008"",""Sig"":""0x5c38449e""}}]}",{40},TRUE,36:17.9
1,14559543,0xad9936795e814790ecf89b07d3f75fcbb71a02a10768ec4847dbd15c3421bdbb,FALSE,0x3a9fadf497c3c2877405f44e0ea3ae80edce77dd,3,2002.439719 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[45,7],""Extra"":{""Pool"":""0x030ba81f1c18d280636f32af80b9aad02cf0854e""}}]}","{45,7}",TRUE,38:20.9
1,14592968,0x580947d40c2fa8c23c9814a5bce21660c7a18e81f98413c13281d83b51729aa4,FALSE,0x2f6d80e7868d5957faa9b66ac03ab8e12287897b,4,1479.883457 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[1],""Extra"":{""Address"":""0x2f6d80e7868d5957faa9b66ac03ab8e12287897b"",""Profit"":""59.03585526"",""Sig"":""0x5cffe9de""}}]}",{1},TRUE,39:49.6
1,14602790,0xcd314668aaa9bbfebaf1a0bd2b6553d01dd58899c508d4729fa7311dc5d33ad7,FALSE,0x1c5dcdd006ea78a7e4783f9e6021c32935a10fb4,5,24830.11691 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[75],""Extra"":{""Address"":""0x79224bc0bf70ec34f0ef56ed8251619499a59def"",""Profit"":""12340.21285"",""Sig"":""0xab9c4b5d""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[138,241],""Extra"":{""Depositor"":""0x79224bc0bf70ec34f0ef56ed8251619499a59def"",""Pool"":""0x3a70dfa7d2262988064a2d051dd47521e43c9bdd""}}]}","{75,138,241}",TRUE,17:46.3
1,14636690,0x8732e17762c2976819ea06947c5bc3990355afdc02c12b1855638e6a02eef0a2,FALSE,0x0c1a17799dbdbe140e876d0b2b195fde36461cef,3,224.7473708 ETH,"{""IsTornadoFunded"":false,""IsProfit"":false,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[20],""Extra"":{""Address"":""0xe8496764e3bcca948795ac487bd87d95d5433d5d"",""Profit"":""224.7473708"",""Sig"":""0x490e6cbc""}}]}",{20},TRUE,29:18.7
1,14649050,0x3f10e7c37b4e747658eb24eb271731e8ebc3d05551981e2942f8cccd2c99c9e6,FALSE,0x1dbeceaacf662e6684853b16c675c322425a6c74,3,201.1512131 ETH,"{""IsTornadoFunded"":false,""IsProfit"":false,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[20],""Extra"":{""Address"":""0x0a07cdcb676d5bde945af2e1a91317c60e7e229f"",""Profit"":""201.1512131"",""Sig"":""0x490e6cbc""}}]}",{20},TRUE,18:01.8
1,14666467,0x7f9aea7b5a5c1e84e0c42be6f30c62454cd70cf72a7db7a01f57c0f49889b52b,FALSE,0x1b6234b10ff4dea401471a93a89a3bae00774eff,4,4341.333266 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""Multicall"",""Ids"":[1],""Extra"":{""Address"":""0x1b6234b10ff4dea401471a93a89a3bae00774eff"",""Profit"":""4341.333266"",""Sig"":""0x12884b7e""}}]}",{1},TRUE,26:19.5
1,14684307,0x2b023d65485c4bb68d781960c2196588d03b871dc9eb1c054f596b7ca6f7da56,FALSE,0x63341ba917de90498f3903b199df5699b4a55ac0,3,4507.239704 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[202,202],""Extra"":{""Pool"":""0x824dcd7b044d60df2e89b1bb888e66d8bcf41491"",""Token0"":""0x5f86558387293b6009d7896a61fcc86c17808d62"",""Token1"":""0x57ab1ec28d129707052df4df418d58a2d46d5f51""}}]}","{202,202}",TRUE,35:55.4
1,14684434,0x9549c0cb48ec5a5a2c4703cbbbbea5638028b2d8c8adc103220ef1c7fe5e99a3,FALSE,0x811929c3c17dd598172f8078a48540fa23f44b05,3,2401.864884 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[202,202],""Extra"":{""Pool"":""0x824dcd7b044d60df2e89b1bb888e66d8bcf41491"",""Token0"":""0x5f86558387293b6009d7896a61fcc86c17808d62"",""Token1"":""0x57ab1ec28d129707052df4df418d58a2d46d5f51""}}]}","{202,202}",TRUE,36:29.6
1,14684518,0xe7e0474793aad11875c131ebd7582c8b73499dd3c5a473b59e6762d4e373d7b8,FALSE,0x63341ba917de90498f3903b199df5699b4a55ac0,3,1015.524958 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[202,202],""Extra"":{""Pool"":""0x824dcd7b044d60df2e89b1bb888e66d8bcf41491"",""Token0"":""0x5f86558387293b6009d7896a61fcc86c17808d62"",""Token1"":""0x57ab1ec28d129707052df4df418d58a2d46d5f51""}}]}","{202,202}",TRUE,36:41.1
1,14684686,0x0f75349606610313cb666277eeda612e72be624cae061d017e503056bbf4d8e0,FALSE,0x6162759edad730152f0df8115c698a42e666157f,3,6452.610462 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[47,179],""Extra"":{""Depositor"":""0x6cb8a9c28fc3eb696550e1f69afe21fb60986f2d"",""Pool"":""0x7e9ce3caa9910cc048590801e64174957ed41d43""}}]}","{47,179}",TRUE,37:22.9
1,14684686,0xadbe5cf9269a001d50990d0c29075b402bcc3a0b0f3258821881621b787b35c6,FALSE,0x6162759edad730152f0df8115c698a42e666157f,3,2392.301126 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[79,589],""Extra"":{""Depositor"":""0xd7f7d5c97ee01c80aa9c0eadb94823365ead3a4e"",""Pool"":""0x49da42a1eca4ac6ca0c6943d9e5dc64e4641e0e3""}}]}","{79,589}",TRUE,37:22.9
1,14684766,0x0742b138a78ad9bd5d0b55221d514637313bc64c40272ca98c8d0417a519e2e4,FALSE,0x6162759edad730152f0df8115c698a42e666157f,3,1831.244533 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[47,199],""Extra"":{""Depositor"":""0x40ff90a1fc1f7492a2a73d8c24de3db0616ffebf"",""Pool"":""0xda396c927e3e6bef77a98f372ce431b49edec43d""}}]}","{47,199}",TRUE,37:43.4
1,14684766,0x254735c6c14e4d338b1cc5bca43aab6b0f395ae06085013b1b2527180d270a31,FALSE,0x6162759edad730152f0df8115c698a42e666157f,3,1242.843951 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[110,674],""Extra"":{""Depositor"":""0xd8d9cdd0941055cc01a0c85079052dfc6fa2a7a2"",""Pool"":""0xa6c25548df506d84afd237225b5b34f2feb1aa07""}}]}","{110,674}",TRUE,37:43.4
1,14684814,0xab486012f21be741c9e674ffda227e30518e8a1e37a5f1d58d0b0d41f6e76530,FALSE,0x6162759edad730152f0df8115c698a42e666157f,3,5231.871295 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[117,670],""Extra"":{""Depositor"":""0x03296d34fd6b3619a75860f44a0d2c68336708e7"",""Pool"":""0xebe0d1cb6a0b8569929e062d67bfbc07608f0a47""}}]}","{117,670}",TRUE,37:59.6
1,14684823,0xa185f63b82cbb199a435399cfd414b89ebab91485d5034cdf8861a5f958259a4,FALSE,0x6162759edad730152f0df8115c698a42e666157f,3,6812.904692 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[69,231],""Extra"":{""Depositor"":""0xe509a0868631b2519b2ce2755d9cfb061fe5581d"",""Pool"":""0x6f95d4d251053483f41c8718c30f4f3c404a8cf2""}}]}","{69,231}",TRUE,38:01.0
1,14684823,0x9e4d4f4ebb45d1e03813d834494045c1b6ea2adbde1b89fbe24349846c223779,FALSE,0x6162759edad730152f0df8115c698a42e666157f,3,4347.62272 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[117,588],""Extra"":{""Depositor"":""0x85f15345c3795f6548c81eb7de2c26cdf9e0aa5c"",""Pool"":""0x88d3557eb6280cc084ca36e425d6bc52d0a04429""}}]}","{117,588}",TRUE,38:01.0
1,14704850,0xe7aaa3ba85b2ae1d790e859cb8b8d517d0ef0bf092aece64315347db7b240026,FALSE,0xa7df15938e0812d26a7db8e74f848cc7e81e468a,3,195.0056759 ETH,"{""IsTornadoFunded"":false,""IsProfit"":false,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""Multicall"",""Ids"":[4],""Extra"":{""Address"":""0xa9e7aca5f8eb82333d134e7f70edda98e8e4c00b"",""Profit"":""124.9943241"",""Sig"":""0x12236144""}}]}",{4},TRUE,54:56.2
1,14755499,0x1a594082c56be58bd01302d4c825bf6096a6ec9d6e7cb8e2a736c8fdef95ff88,FALSE,0x59e5c0ba3008e85f0ca59586ebc399bc1f47a42b,3,126094.9947 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[201,142],""Extra"":{""Depositor"":""0xa79828df1850e8a3a3064576f380d90aecdd3359"",""Pool"":""0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7""}}]}","{201,142}",TRUE,16:56.0
1,14756129,0x3abec8d824dc39c8bcba232c5e3f5f070e0dcdbcbae7a605d209cbd211406d50,FALSE,0x9b02f8289c98ea1dd39fb0b5d3d4e2536e6d9b1f,4,2029.280859 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[1],""Extra"":{""Address"":""0x9b02f8289c98ea1dd39fb0b5d3d4e2536e6d9b1f"",""Profit"":""71.53889318"",""Sig"":""0x5cffe9de""}}]}",{1},TRUE,19:48.6
1,14756490,0x835946b71548001263406640166a744b80a99be89390b133b8550bb74de809c0,FALSE,0x9b02f8289c98ea1dd39fb0b5d3d4e2536e6d9b1f,4,1954.685852 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[1],""Extra"":{""Address"":""0x9b02f8289c98ea1dd39fb0b5d3d4e2536e6d9b1f"",""Profit"":""80.55072028"",""Sig"":""0x5cffe9de""}}]}",{1},TRUE,21:16.4
1,14760694,0x7870bf9270a199f338bc89001a6c02e641ab3a5656b530d1269808aaec2a0e67,FALSE,0xcae617c08bb445af1089dd34431a23a483c4ce04,3,4877.838692 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[496,350],""Extra"":{""Depositor"":""0xe140bb5f424a53e0687bfc10f6845a5672d7e242"",""Pool"":""0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7""}}]}","{496,350}",TRUE,38:53.0
1,14769523,0x8d1797e480b43047d37983cd98b1d35bc0e370067ba5155368f221e8974652a1,FALSE,0xcae617c08bb445af1089dd34431a23a483c4ce04,3,1813.984819 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[541,449],""Extra"":{""Depositor"":""0xe140bb5f424a53e0687bfc10f6845a5672d7e242"",""Pool"":""0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7""}}]}","{541,449}",TRUE,14:30.6
1,14787414,0x97b89516d81f12ece4b82543b655aec18bdbf5b1caf87d822babde3010c3e67f,FALSE,0xcae617c08bb445af1089dd34431a23a483c4ce04,3,949.6951178 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[1890,318],""Extra"":{""Depositor"":""0xe140bb5f424a53e0687bfc10f6845a5672d7e242"",""Pool"":""0xbcca60bb61934080951369a648fb03df4f96263c""}}]}","{1890,318}",TRUE,28:12.1
1,14858434,0x02b48f3c9917200a9ac50246c3d3577cf3b74489d3b75c3f6c9f2dcd139a3d62,FALSE,0x462e8514960e26a539cfe2e40034911662c7033c,3,999.4730378 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[103,7],""Extra"":{""Pool"":""0x030ba81f1c18d280636f32af80b9aad02cf0854e""}}]}","{103,7}",TRUE,11:33.0
1,14858520,0xb69276d0c694258417b9c6d47f61ad1a096a58079332e5628d98eae96dc2299d,FALSE,0x462e8514960e26a539cfe2e40034911662c7033c,3,654.6548397 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[101,7],""Extra"":{""Pool"":""0x030ba81f1c18d280636f32af80b9aad02cf0854e""}}]}","{101,7}",TRUE,11:46.1
1,14872404,0xd510aef29ec6360e7c70974c8587b11c15142747534cf1071324e01ffb2f8621,FALSE,0xcae617c08bb445af1089dd34431a23a483c4ce04,3,1835.552446 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[483,1116],""Extra"":{""Pool"":""0x028171bca77440897b824ca71d1c56cac55b68a3""}}]}","{483,1116}",TRUE,59:09.9
1,14896944,0x5e5800f2e2cc69182e2aacf5c4fc8e7a9807a27a088163d60ca561955da7c421,FALSE,0xd49098105087c914c57150c34068413b4fa46692,3,353.8785297 ETH,"{""IsTornadoFunded"":false,""IsProfit"":false,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[4],""Extra"":{""Address"":""0xe3e96f6816afa2c1eda6e1e2320409a19ff96ee6"",""Profit"":""58.53791063"",""Sig"":""0xab9c4b5d""}}]}",{4},TRUE,18:27.4
1,14899638,0xc36f76f3190bd7ce7a20a152d6d733e82964e4afe8912f0036d1ec4176a355f7,FALSE,0xd11aa2e3a000275ed12b87515c9ac0d67b32e7b9,3,674.7021251 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[92,129],""Extra"":{""Depositor"":""0x1344a36a1b56144c3bc62e7757377d288fde0369"",""Pool"":""0x39aa39c021dfbae8fac545936693ac917d5e7563""}}]}","{92,129}",TRUE,26:49.3
1,14959688,0x311270cab4804b479af48783facf248668d874503501900af4764d8ee2b2e97b,FALSE,0x9b02f8289c98ea1dd39fb0b5d3d4e2536e6d9b1f,4,3935.225709 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[1],""Extra"":{""Address"":""0x9b02f8289c98ea1dd39fb0b5d3d4e2536e6d9b1f"",""Profit"":""163.1186232"",""Sig"":""0x5cffe9de""}}]}",{1},TRUE,24:01.9
1,14965977,0x7b56539f1a88ca8478f74b61e184337c857e8be141d507890aa10b1f6f8d7b99,FALSE,0xf480fab87c07ec2ddd68a83ec0319bb466b1afa2,4,8695.859865 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[1],""Extra"":{""Address"":""0xf480fab87c07ec2ddd68a83ec0319bb466b1afa2"",""Profit"":""82.64660315"",""Sig"":""0x5c38449e""}}]}",{1},TRUE,41:46.1
1,14972419,0x958236266991bc3fe3b77feaacea120f172c0708ad01c7a715b255f218f9313c,FALSE,0x7b792e49f640676b3706d666075e903b3a4deec6,4,44703.32683 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[1],""Extra"":{""Address"":""0xf508c58ce37ce40a40997c715075172691f92e2d"",""Profit"":""1450.849312"",""Sig"":""0xab9c4b5d""}}]}",{1},TRUE,59:54.4
